openDate,うるま市,三重県,中部保健所管内,京都府,佐賀県,八重山保健所管内,兵庫県,北海道,北部保健所管内,千葉県,南城市,南部保健所管内,名護市,和歌山県,埼玉県,大分県,大阪府,奈良県,宜野湾市,宮古保健所管内,宮古島市,宮城県,宮崎県,山口県,山形県,山梨県,岐阜県,岡山県,島根県,広島県,愛知県,新潟県,東京都,栃木県,沖縄市,浦添市,滋賀県,熊本県,石垣市,石川県,確認中,神奈川県,福井県,福岡県,福島県,秋田県,糸満市,群馬県,茨城県,豊見城市,那覇市,長崎県,長野県,静岡県,非公表,香川県,高知県,鹿児島県,沖縄本島,宮古諸島,八重山諸島,全体
2020-12-19,4,0,13,0,0,0,0,0,15,0,3,6,29,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,1,0,0,0,0,0,0,0,3,0,0,9,48,0,0,0,0,0,0,0,161,3,1,166
2020-12-20,3,0,13,0,0,0,0,0,15,0,3,10,35,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,1,0,0,0,0,0,0,0,4,0,0,7,43,0,0,0,0,0,0,0,163,3,1,167
2020-12-21,3,0,12,0,0,0,0,0,23,0,5,10,33,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,1,0,0,0,0,0,0,0,3,0,0,5,38,0,0,0,0,0,0,0,165,3,1,169
2020-12-22,3,0,9,0,0,0,0,0,25,0,5,9,31,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,1,0,0,0,0,0,0,0,2,0,0,5,35,0,0,0,0,0,0,0,162,6,1,169
2020-12-23,4,0,8,0,0,0,0,0,20,0,8,8,23,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,2,0,0,0,0,0,0,0,2,0,0,7,37,0,0,0,0,0,0,0,160,6,2,168
2020-12-24,6,0,9,0,0,0,0,0,35,0,9,9,23,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,0,0,4,0,1,0,0,0,0,0,3,0,0,7,37,0,0,0,0,0,0,0,180,12,4,198
2020-12-25,5,0,7,0,0,0,0,0,33,0,10,11,20,0,0,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,18,14,0,0,5,0,1,0,0,0,0,0,3,0,0,7,39,0,0,0,0,0,0,0,177,23,5,207
2020-12-26,4,0,12,0,0,0,0,0,31,0,9,16,25,0,0,0,0,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,18,13,0,0,6,0,1,0,0,0,0,0,3,0,0,6,43,0,0,0,0,0,0,0,191,24,6,223
2020-12-27,4,0,13,0,0,0,0,0,31,0,9,14,25,0,0,0,0,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,17,15,0,0,6,0,1,0,0,0,0,1,4,0,0,6,51,0,0,0,0,0,0,0,199,24,6,232
2020-12-28,4,0,12,0,0,0,0,0,21,0,7,16,26,0,0,0,0,0,11,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,15,13,0,0,8,0,1,0,0,0,0,1,4,0,0,7,55,0,0,0,0,0,0,0,191,26,8,232
2020-12-29,6,0,19,0,0,0,0,0,18,0,8,18,28,0,0,0,0,0,13,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,15,9,0,0,12,0,1,0,0,0,0,1,7,0,0,7,58,0,0,0,0,0,0,0,206,24,12,249
2020-12-30,5,0,21,0,0,0,1,0,16,0,4,19,27,0,0,0,0,0,11,0,25,0,0,0,0,0,0,0,0,0,0,0,17,0,15,8,0,0,18,0,1,0,0,0,0,1,6,0,0,6,60,0,0,0,0,0,0,0,198,25,18,261
2020-12-31,3,0,23,0,0,0,1,0,1,0,3,18,29,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,16,0,17,16,0,0,23,0,0,1,0,0,0,1,6,0,0,7,74,0,0,0,0,0,0,0,209,20,23,271
2021-01-01,2,0,27,0,0,0,1,0,3,0,3,17,35,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,16,17,0,0,26,0,0,1,0,0,0,1,6,0,0,4,80,0,0,0,0,0,0,0,224,9,26,278
2021-01-02,2,0,25,0,0,0,1,0,3,0,2,12,28,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,16,15,0,0,24,0,0,2,0,0,0,1,6,0,0,5,77,0,0,0,0,0,0,0,201,9,24,254
2021-01-03,4,0,25,0,0,0,1,0,5,1,2,12,22,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,21,0,18,14,0,0,24,0,0,3,0,0,0,0,4,0,0,5,69,0,0,0,0,0,0,0,192,9,24,251
2021-01-04,4,0,26,0,0,0,1,0,6,1,3,11,29,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,18,22,0,0,27,0,0,3,0,0,0,0,5,0,0,6,68,0,0,0,0,0,0,0,209,8,27,266
2021-01-05,4,0,23,0,0,0,1,0,7,1,4,13,30,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,17,0,21,22,0,0,30,0,0,4,0,0,0,0,3,0,0,7,75,0,0,0,0,0,0,0,222,6,30,281
2021-01-06,9,0,25,0,0,0,0,0,7,1,9,16,39,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,26,26,0,0,27,0,0,5,0,0,0,0,5,0,0,8,75,0,0,0,0,0,0,0,259,8,27,306
2021-01-07,12,0,34,0,0,0,0,0,7,1,12,19,37,0,0,0,1,0,15,0,7,0,0,0,0,0,0,0,0,0,1,0,6,0,27,19,0,0,25,0,0,4,0,1,0,0,8,0,0,12,66,0,0,0,0,0,0,0,268,7,25,314
2021-01-08,16,0,36,0,0,0,0,0,6,1,16,26,35,0,0,0,1,0,15,0,9,0,0,0,0,0,0,0,0,0,1,0,8,0,29,20,0,0,26,0,0,6,0,1,0,0,11,0,0,13,72,0,0,0,0,0,0,0,295,9,26,348
2021-01-09,16,0,36,0,0,0,0,0,6,1,16,33,41,0,0,0,2,0,20,0,8,0,0,0,0,0,0,0,0,0,1,0,9,0,40,24,0,0,28,0,0,6,0,1,0,0,11,0,0,18,89,0,0,0,0,0,0,0,350,8,28,406
2021-01-10,16,0,35,0,0,0,0,0,4,0,18,39,42,0,0,0,2,0,24,0,12,0,0,0,0,0,0,0,0,0,1,0,4,0,38,35,0,0,31,0,0,5,0,1,0,0,16,0,0,19,111,0,0,0,0,0,0,0,397,12,31,453
2021-01-11,17,0,35,0,0,0,0,0,3,0,18,43,38,0,0,0,2,0,24,0,11,0,0,0,0,0,0,0,0,0,1,0,4,0,40,31,0,0,28,0,0,5,0,1,0,0,15,0,0,18,124,0,0,0,0,0,0,0,406,11,28,458
2021-01-12,16,0,32,0,0,0,0,0,2,0,16,39,36,0,0,0,2,0,21,0,12,0,0,0,0,0,0,0,0,0,1,0,4,0,35,36,0,0,25,0,0,4,0,1,0,0,14,0,0,16,120,0,0,0,0,0,0,0,383,12,25,432
2021-01-13,12,0,32,0,0,0,0,0,2,0,12,38,31,0,0,0,2,0,21,0,14,0,0,0,0,0,0,0,0,0,1,0,3,0,29,42,0,0,26,0,0,3,0,1,0,0,18,0,0,17,122,0,0,0,0,0,0,0,376,14,26,426
2021-01-14,15,0,23,0,0,0,0,0,2,0,13,46,30,0,0,0,1,0,23,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,29,43,0,0,23,0,0,3,0,0,0,0,22,0,0,15,123,0,0,0,0,0,0,0,384,16,23,430
2021-01-15,15,0,16,0,0,0,0,0,2,0,10,42,29,0,0,0,1,0,23,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,32,44,0,0,22,0,0,1,0,0,0,0,27,0,0,14,125,0,0,0,0,0,0,0,379,17,22,421
2021-01-16,20,0,20,0,0,0,0,0,3,0,15,41,29,0,0,0,1,0,25,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,24,56,0,0,24,0,0,0,0,1,0,0,37,0,0,11,150,0,0,0,0,0,0,0,431,20,24,480
2021-01-17,30,0,24,0,0,0,0,0,3,1,19,43,29,0,0,0,1,0,20,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,25,53,0,0,22,0,0,0,0,1,0,0,48,0,0,12,139,0,0,0,0,0,0,0,445,22,22,495
2021-01-18,32,0,27,0,0,0,0,0,3,1,18,42,31,0,0,0,1,0,23,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,24,54,0,0,20,0,0,0,0,1,0,0,52,0,0,12,143,0,0,0,0,0,0,0,461,33,20,521
2021-01-19,41,0,29,0,0,0,0,0,3,1,21,47,35,0,0,0,1,0,29,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,27,64,0,0,19,0,0,0,0,1,0,0,60,0,0,20,168,0,0,0,0,0,0,0,544,37,19,607
2021-01-20,62,0,30,0,0,0,0,0,5,1,23,43,40,0,0,0,1,0,31,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,40,59,0,0,18,0,0,0,0,2,0,0,59,0,0,21,175,0,0,0,0,0,1,0,588,37,18,652
2021-01-21,59,0,31,0,0,0,0,0,5,1,21,32,45,0,0,0,1,0,31,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,40,61,0,0,20,0,0,0,0,2,0,0,53,0,0,22,181,0,0,0,0,0,1,0,581,39,20,649
2021-01-22,66,0,29,0,0,0,0,0,3,1,20,31,53,0,0,0,1,0,30,0,45,0,0,0,0,0,0,1,0,0,4,0,0,0,42,69,0,0,16,0,0,0,0,2,0,0,51,0,0,27,187,0,0,0,0,0,1,0,608,45,16,679
2021-01-23,66,0,27,0,0,0,0,0,3,1,17,29,50,0,0,0,0,0,28,0,53,0,0,0,0,0,0,1,0,0,1,0,0,0,45,57,0,0,16,0,0,0,0,2,0,0,45,0,0,27,160,0,0,0,0,0,1,0,554,53,16,629
2021-01-24,61,0,26,0,0,0,0,0,4,0,13,20,54,0,0,0,0,0,30,0,60,0,0,0,0,0,0,1,0,0,2,0,0,0,47,53,0,0,18,0,0,0,0,2,0,0,34,0,0,29,161,0,0,0,0,0,1,0,532,60,18,616
2021-01-25,58,0,23,0,0,0,1,0,4,0,14,19,48,0,0,0,0,0,28,0,54,0,0,0,0,0,0,1,0,0,1,0,0,0,49,51,0,0,19,0,0,0,0,2,0,0,32,0,0,32,153,0,0,0,0,0,1,0,511,54,19,590
2021-01-26,51,0,21,0,0,0,1,0,5,0,13,17,50,0,0,0,0,0,21,0,83,0,0,0,0,0,0,1,0,0,1,0,1,0,51,43,0,0,17,0,0,0,0,2,0,0,27,0,0,29,126,0,0,0,0,0,1,0,454,83,17,561
2021-01-27,39,0,23,0,0,0,1,0,5,0,11,20,47,0,0,0,0,0,20,0,110,0,0,0,0,0,0,1,0,0,1,0,1,0,45,45,0,0,16,0,0,0,0,1,0,0,30,0,0,43,122,0,0,0,0,0,0,0,450,110,16,581
2021-01-28,41,0,26,0,0,0,1,0,5,0,11,21,46,0,0,0,0,0,22,0,141,0,0,0,0,0,0,1,0,0,1,0,1,0,41,50,0,0,13,0,0,0,0,1,0,0,30,0,0,41,117,0,0,0,0,0,0,0,451,141,13,610
2021-01-29,31,0,29,0,0,0,1,0,5,1,11,22,40,0,0,0,0,0,21,0,143,0,0,0,0,0,0,0,0,0,1,0,1,0,35,44,0,0,17,0,0,0,0,1,0,0,27,0,0,39,101,0,0,0,0,0,0,0,405,143,17,570
2021-01-30,46,0,31,0,0,0,1,0,5,1,10,21,40,0,0,0,0,0,18,0,135,0,0,0,0,0,0,0,0,0,1,0,1,0,37,49,0,0,13,0,0,0,0,0,0,0,27,0,0,38,93,0,0,0,0,0,0,0,415,135,13,567
2021-01-31,40,0,28,0,0,0,1,0,4,1,9,20,36,0,0,0,1,0,19,0,135,0,0,0,0,0,0,0,0,0,1,0,1,0,32,48,0,0,10,0,0,0,0,0,0,0,22,0,0,37,85,0,0,0,0,0,0,0,380,135,10,530
2021-02-01,40,0,30,0,0,0,0,0,4,1,8,19,35,0,0,0,1,0,18,0,143,0,0,0,0,0,0,0,0,0,1,0,1,0,31,49,0,0,9,0,0,0,0,0,0,0,20,0,0,36,78,0,0,0,0,0,0,0,368,143,9,524
2021-02-02,37,0,31,0,0,0,0,0,3,1,6,22,32,0,0,0,1,0,20,0,114,0,0,0,0,0,0,0,0,0,1,0,0,0,28,52,0,0,8,0,0,0,0,0,0,0,18,0,0,34,78,0,0,0,0,0,0,0,361,114,8,486
2021-02-03,32,0,25,0,0,0,0,0,1,1,6,21,34,0,0,0,1,0,17,0,89,0,0,0,0,0,0,0,0,0,1,0,0,0,25,48,0,0,5,0,0,0,0,0,0,0,12,0,0,22,74,0,0,0,0,0,0,0,317,89,5,414
2021-02-04,36,0,22,0,0,0,0,0,1,1,4,19,28,0,0,0,1,0,13,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,26,49,0,0,4,0,0,0,0,0,0,0,10,0,0,26,78,0,0,0,0,0,0,0,312,57,4,376
2021-02-05,38,0,21,0,0,0,0,0,2,0,4,15,21,0,0,0,1,0,15,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,30,55,0,0,0,0,0,0,0,0,0,0,7,0,0,24,72,0,0,0,0,0,0,0,304,48,0,354
2021-02-06,21,0,17,0,0,0,0,0,1,0,3,13,21,0,0,0,1,0,15,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,25,47,0,0,0,0,0,0,0,0,0,0,3,0,0,24,71,0,0,0,0,0,0,0,261,47,0,310
2021-02-07,22,0,18,0,0,0,0,0,1,0,3,13,21,0,0,0,0,0,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,25,52,0,0,0,0,0,0,0,0,0,0,4,0,0,21,69,0,0,0,0,0,0,0,261,37,0,298
2021-02-08,24,0,15,0,0,0,0,0,1,0,3,35,20,0,0,0,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,0,0,0,0,0,0,0,0,0,0,4,0,0,19,73,0,0,0,0,0,0,0,279,24,0,303
2021-02-09,25,0,15,0,0,0,0,0,1,0,3,29,16,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,23,41,0,0,0,0,0,0,0,0,0,0,3,0,0,17,73,0,0,0,0,0,0,0,256,19,0,276
2021-02-10,25,0,14,0,0,0,0,0,1,0,3,28,7,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,18,39,0,0,0,0,0,0,0,0,0,0,1,0,0,14,71,0,0,0,0,0,0,0,230,13,0,244
2021-02-11,18,0,11,0,0,0,0,0,1,0,3,30,6,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,18,31,0,0,0,0,0,0,0,0,0,0,1,0,0,10,56,0,0,0,0,0,0,0,191,10,0,202
2021-02-12,16,0,9,0,0,0,0,0,0,0,2,33,7,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,14,19,0,0,0,0,0,0,0,0,0,0,1,0,0,9,53,0,0,0,0,0,0,0,167,8,0,177
2021-02-13,13,0,6,0,0,0,0,0,0,0,2,32,4,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,12,19,0,0,0,0,0,0,0,0,0,0,2,0,0,9,48,0,0,0,0,0,0,0,149,5,0,156
2021-02-14,13,0,4,0,0,0,0,0,0,0,1,33,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,12,16,0,0,0,0,0,0,0,0,0,0,5,0,0,10,44,0,0,0,0,0,0,0,143,2,0,147
2021-02-15,12,0,5,0,0,0,0,0,0,0,1,11,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,10,16,0,0,0,0,0,0,0,0,0,0,5,0,0,9,34,0,0,0,0,0,0,0,108,2,0,112
2021-02-16,16,0,6,0,0,0,0,0,0,0,1,11,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,9,13,0,0,0,0,0,0,0,0,0,0,6,0,0,8,26,0,0,0,0,0,0,0,103,2,0,106
2021-02-17,14,0,5,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,13,0,0,0,0,0,0,0,0,0,0,8,0,0,6,27,0,0,0,0,0,0,0,98,0,0,99
2021-02-18,12,0,4,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,0,0,0,0,0,0,0,0,0,0,12,0,0,4,33,0,0,0,0,0,0,0,99,0,0,100
2021-02-19,12,0,4,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,12,0,0,5,35,0,0,0,0,0,0,0,102,0,0,102
2021-02-20,12,0,4,0,0,0,0,1,0,0,0,8,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,11,0,0,4,33,0,0,0,0,0,0,0,103,0,0,104
2021-02-21,10,0,4,0,0,0,0,1,0,0,0,7,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,8,0,0,3,35,0,0,0,0,0,0,0,92,0,0,93
2021-02-22,9,0,3,0,0,0,0,1,0,0,1,6,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,8,0,0,3,39,0,0,0,0,0,0,0,97,0,0,98
2021-02-23,7,0,1,0,0,0,0,1,0,0,1,7,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,1,0,0,0,0,0,0,0,7,0,0,3,44,0,0,0,0,0,0,0,99,0,1,102
2021-02-24,5,0,2,0,0,0,0,1,0,0,1,4,2,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,1,0,0,0,0,0,0,0,5,0,0,2,40,0,0,0,0,0,0,0,91,0,1,94
2021-02-25,6,0,3,0,0,0,0,1,0,0,1,3,2,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,1,0,0,0,0,0,0,0,1,0,0,3,37,0,0,0,0,0,0,0,89,0,1,92
2021-02-26,6,0,4,0,0,0,0,1,0,0,1,7,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,19,0,0,1,0,0,0,0,0,0,0,1,0,0,3,39,0,0,0,0,0,0,0,92,0,1,97
2021-02-27,7,0,4,0,0,0,0,0,0,0,2,7,1,0,1,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,0,1,1,0,0,0,0,0,0,0,3,0,0,2,45,0,0,0,0,0,0,0,98,0,1,103
2021-02-28,8,0,5,0,0,0,0,0,0,0,2,9,1,0,1,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,18,0,1,1,0,0,0,0,0,0,0,2,0,0,3,46,0,0,0,0,0,0,0,106,0,1,111
2021-03-01,8,0,5,0,0,0,0,0,0,0,1,8,1,0,1,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,15,0,1,1,0,0,0,0,0,0,0,3,0,0,3,45,0,0,0,0,0,0,0,103,0,1,108
2021-03-02,6,0,5,0,0,0,0,0,1,0,1,8,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,15,0,1,0,0,0,0,0,0,0,0,4,0,0,3,42,0,0,0,0,0,0,0,104,0,0,108
2021-03-03,5,0,4,0,0,0,0,0,1,0,1,8,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,15,0,1,0,0,0,0,0,0,0,0,4,0,0,5,45,0,0,0,0,0,0,0,110,0,0,114
2021-03-04,4,0,5,0,0,0,1,0,1,0,1,9,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,16,0,1,0,0,0,0,0,0,0,0,4,0,0,6,55,0,0,0,0,0,0,0,122,0,0,127
2021-03-05,5,0,5,0,0,0,1,0,1,0,1,5,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,1,0,0,0,0,0,0,0,0,4,0,0,5,49,0,0,0,0,0,0,0,114,0,0,117
2021-03-06,4,0,8,0,0,0,1,0,1,0,1,8,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,3,0,0,5,47,0,0,0,0,0,0,0,123,0,0,125
2021-03-07,3,0,10,0,0,0,1,0,1,0,1,7,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,3,0,0,7,47,0,0,0,0,0,0,0,126,0,0,128
2021-03-08,3,0,10,0,0,0,1,0,1,0,1,7,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,4,0,0,7,47,0,0,0,0,0,0,0,126,0,0,128
2021-03-09,5,0,10,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,0,5,0,0,9,50,0,0,0,0,0,0,0,132,0,0,133
2021-03-10,11,0,13,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,9,0,0,7,49,0,0,0,0,0,0,0,140,0,0,141
2021-03-11,17,0,12,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,1,0,0,0,0,0,0,0,9,0,0,5,40,0,0,0,0,0,0,0,141,0,1,142
2021-03-12,17,0,16,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,2,0,0,0,0,1,0,0,12,0,0,6,45,0,0,0,0,0,0,0,164,0,2,167
2021-03-13,19,0,16,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,21,0,0,2,0,0,0,0,1,0,0,11,0,0,8,43,0,0,0,0,0,0,0,166,0,2,170
2021-03-14,20,0,15,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,15,26,0,0,2,0,1,0,0,1,0,0,12,0,0,5,47,0,0,0,0,0,0,0,166,0,2,175
2021-03-15,20,0,15,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,17,29,0,0,3,0,1,0,0,1,0,0,11,0,0,5,50,0,0,0,0,0,0,0,174,0,3,184
2021-03-16,19,0,16,0,0,0,0,0,0,1,3,6,2,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,21,31,0,0,3,0,1,0,0,1,0,0,9,0,0,4,50,0,0,0,0,0,0,0,179,0,3,189
2021-03-17,13,1,15,0,0,0,0,0,0,1,4,7,2,0,0,0,0,0,22,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,19,32,0,0,7,0,1,0,0,1,0,0,5,0,0,6,56,0,0,0,0,0,0,0,181,1,7,198
2021-03-18,8,1,18,0,0,0,0,0,0,1,4,8,1,0,0,0,0,0,21,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,19,34,0,0,8,0,1,0,0,1,0,0,6,0,0,7,67,0,0,0,0,0,0,0,193,2,8,212
2021-03-19,8,1,22,0,0,0,0,0,0,1,4,6,2,0,0,0,0,0,25,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,15,33,0,0,8,0,2,0,0,0,0,0,3,0,0,8,73,0,0,0,0,0,0,0,199,2,8,218
2021-03-20,9,1,23,0,0,0,0,0,0,1,4,11,2,0,0,0,0,0,35,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,16,37,0,0,9,0,3,0,0,0,0,0,4,0,0,6,86,0,0,0,0,0,0,0,233,2,9,253
2021-03-21,8,1,24,0,0,0,0,0,0,0,5,12,2,0,0,0,0,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,17,35,0,0,10,0,3,0,0,0,0,0,3,0,0,6,88,0,0,0,0,0,0,0,237,2,10,254
2021-03-22,8,1,27,0,0,0,0,0,0,0,6,11,2,0,0,0,0,0,42,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,16,33,0,0,9,0,4,0,0,0,0,0,2,0,0,7,84,0,0,0,0,0,0,0,238,3,9,256
2021-03-23,10,1,37,0,0,0,0,0,0,0,5,15,1,0,0,0,0,0,55,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,17,37,0,0,9,0,4,0,0,0,0,0,7,0,0,10,91,0,0,0,0,0,0,0,285,4,9,304
2021-03-24,12,0,43,0,0,0,0,0,0,0,4,22,2,0,0,0,0,0,62,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,0,0,5,0,4,0,0,0,0,0,9,0,0,10,98,0,0,0,0,0,0,0,325,3,5,337
2021-03-25,14,0,52,0,0,0,0,0,1,0,6,24,3,0,0,0,0,0,66,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42,0,0,3,0,4,0,0,0,0,0,15,0,0,9,96,0,0,0,0,0,0,0,361,3,3,371
2021-03-26,16,0,52,0,0,0,0,0,1,0,10,31,2,0,0,0,0,0,69,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,43,48,0,0,2,0,3,0,0,0,0,0,20,0,0,14,98,0,0,0,0,0,0,0,404,6,2,415
2021-03-27,20,0,53,0,0,0,0,0,1,0,11,34,2,0,0,0,1,0,68,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,0,0,1,0,2,0,0,0,0,0,21,0,0,15,117,0,0,0,0,0,0,0,437,7,1,448
2021-03-28,23,0,62,0,0,0,0,0,1,0,13,37,2,0,0,0,2,0,69,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,52,54,0,0,2,0,1,0,0,0,0,0,23,0,0,17,127,0,0,0,0,0,0,0,480,7,2,492
2021-03-29,24,0,62,0,0,0,0,0,1,0,12,43,3,0,0,0,2,0,67,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,0,0,2,0,0,0,0,0,0,0,23,0,0,17,143,0,0,0,0,0,0,0,505,7,2,516
2021-03-30,22,0,57,0,0,0,0,0,1,0,13,47,5,0,0,0,2,0,63,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,48,69,0,0,2,0,0,0,0,0,0,0,23,0,0,17,150,0,0,0,0,0,0,0,515,8,2,528
2021-03-31,26,0,59,0,0,0,0,0,1,0,15,47,7,0,0,0,2,0,62,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,48,76,0,0,4,0,0,0,0,0,0,0,29,0,0,26,159,0,0,0,0,0,0,0,555,9,4,571
2021-04-01,30,0,52,1,0,0,0,0,0,0,14,53,8,0,0,0,2,0,67,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,48,78,0,0,4,0,0,0,0,0,0,0,26,0,0,34,160,0,0,0,0,0,0,0,570,9,4,587
